UnitID,UnitType,Pincode,District,State,Latitude,Longitude,Capacity,CapacityUnit,StorageCostPerKg
289,VillageCooperative,385421,BANAS KANTHA,GUJARAT,23.957198,72.500517,4884.0,liters,0.05630630630630631
290,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.14965,72.386346,2562.0,liters,0.10733801717408274
291,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.124589,72.421004,577.0,liters,0.47660311958405543
292,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.307029,72.351462,3420.0,liters,0.0804093567251462
293,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.252031,72.997078,1286.0,liters,0.21384136858475894
294,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.134843,72.367109,3048.0,liters,0.09022309711286089
295,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.192682,72.37899,3788.0,liters,0.07259767687434002
296,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.18828,72.452503,624.0,liters,0.4407051282051282
297,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.15868,72.571711,1031.0,liters,0.2667313288069835
298,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.266872,72.559991,4704.0,liters,0.0584608843537415
299,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.208288,72.442088,3637.0,liters,0.07561176794061039
300,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.119923,72.387346,4275.0,liters,0.06432748538011696
301,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.208213,72.465757,1511.0,liters,0.18199867637326275
302,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.348327,72.891933,4783.0,liters,0.05749529583943132
303,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.31669,72.931654,1541.0,liters,0.17845554834523036
304,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.162535,71.625867,2633.0,liters,0.10444360045575389
305,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.16735,71.530652,1656.0,liters,0.16606280193236714
306,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.05149,71.66545,3820.0,liters,0.07198952879581152
307,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.14229,71.509333,3948.0,liters,0.06965552178318135
308,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.037085,71.536767,612.0,liters,0.4493464052287582
309,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.100382,71.449692,3537.0,liters,0.07774950523042126
310,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.190898,71.575784,4032.0,liters,0.06820436507936507
311,VillageCooperative,385530,BANAS KANTHA,GUJARAT,24.155922,71.985861,1515.0,liters,0.18151815181518152
312,VillageCooperative,385510,BANAS KANTHA,GUJARAT,24.219613,72.346488,1760.0,liters,0.15625
313,VillageCooperative,385210,BANAS KANTHA,GUJARAT,24.036567,72.445363,4459.0,liters,0.06167302085669433
314,VillageCooperative,385210,BANAS KANTHA,GUJARAT,24.035625,72.366958,1439.0,liters,0.1911049339819319
315,VillageCooperative,385210,BANAS KANTHA,GUJARAT,23.995618,72.378535,3793.0,liters,0.07250197732665437
316,VillageCooperative,385010,BANAS KANTHA,GUJARAT,24.280395,72.403028,3630.0,liters,0.07575757575757576
317,VillageCooperative,385010,BANAS KANTHA,GUJARAT,24.298392,72.386747,595.0,liters,0.46218487394957986
318,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.096322,72.635315,3258.0,liters,0.08440761203192143
319,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.134479,72.85133,1971.0,liters,0.13952308472856417
320,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.125689,72.949567,2541.0,liters,0.10822510822510822
321,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.105511,72.669969,3250.0,liters,0.08461538461538462
322,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.14791,72.655708,3290.0,liters,0.08358662613981763
323,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.194657,72.744169,2457.0,liters,0.11192511192511193
324,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.163214,72.947938,2268.0,liters,0.12125220458553791
325,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.063865,72.88626,2170.0,liters,0.12672811059907835
326,VillageCooperative,385505,BANAS KANTHA,GUJARAT,24.376372,72.289078,1468.0,liters,0.18732970027247955
327,VillageCooperative,385505,BANAS KANTHA,GUJARAT,24.444771,72.394912,1743.0,liters,0.15777395295467583
328,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.16217,71.759158,4295.0,liters,0.0640279394644936
329,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.159375,71.91499,3312.0,liters,0.08303140096618357
330,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.100145,71.734642,3377.0,liters,0.08143322475570032
331,VillageCooperative,385135,BANAS KANTHA,GUJARAT,24.345961,72.573719,706.0,liters,0.3895184135977337
332,VillageCooperative,385135,BANAS KANTHA,GUJARAT,24.485393,72.528664,3873.0,liters,0.07100438936225148
333,VillageCooperative,385545,BANAS KANTHA,GUJARAT,24.545309,72.219872,1369.0,liters,0.20087655222790357
334,VillageCooperative,385545,BANAS KANTHA,GUJARAT,24.517333,72.320308,2737.0,liters,0.10047497259773475
335,VillageCooperative,385545,BANAS KANTHA,GUJARAT,24.453907,72.264557,3428.0,liters,0.08022170361726955
336,VillageCooperative,385545,BANAS KANTHA,GUJARAT,24.59966,72.223123,2426.0,liters,0.1133553173948887
337,VillageCooperative,385545,BANAS KANTHA,GUJARAT,24.60359,72.316575,1949.0,liters,0.14109799897383274
338,VillageCooperative,385421,BANAS KANTHA,GUJARAT,23.95979,72.578154,543.0,liters,0.5064456721915286
339,VillageCooperative,385421,BANAS KANTHA,GUJARAT,24.032221,72.47833,4691.0,liters,0.058622894905137495
340,VillageCooperative,385421,BANAS KANTHA,GUJARAT,24.014524,72.539774,795.0,liters,0.34591194968553457
341,VillageCooperative,385421,BANAS KANTHA,GUJARAT,24.117595,72.567312,3387.0,liters,0.08119279598464718
342,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.135882,72.328153,3577.0,liters,0.07688006709533128
343,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.239114,72.362162,4287.0,liters,0.06414742243993468
344,VillageCooperative,387380,ANAND,GUJARAT,22.4628,72.8034,4023.0,liters,0.06835694755157842
345,Retail,387380,ANAND,GUJARAT,22.4628,72.8034,,,
346,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.181628,72.53294,1061.0,liters,0.25918944392082943
347,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.247004,72.435431,3070.0,liters,0.08957654723127036
348,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.158665,72.475423,916.0,liters,0.3002183406113537
349,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.225963,72.487405,649.0,liters,0.423728813559322
350,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.1273,72.45822,3505.0,liters,0.07845934379457917
351,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.309504,72.771669,879.0,liters,0.31285551763367464
352,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.226649,72.598155,503.0,liters,0.5467196819085487
353,VillageCooperative,385001,BANAS KANTHA,GUJARAT,24.124589,72.421004,4801.0,liters,0.05727973338887732
354,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.226596,72.956341,4903.0,liters,0.05608810932082398
355,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.345137,72.762913,1442.0,liters,0.19070735090152566
356,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.124242,71.664369,588.0,liters,0.467687074829932
357,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.088097,71.673268,2373.0,liters,0.11588706278971765
358,VillageCooperative,385530,BANAS KANTHA,GUJARAT,24.230475,71.993438,2406.0,liters,0.1142975893599335
359,VillageCooperative,385530,BANAS KANTHA,GUJARAT,24.169778,72.042739,4111.0,liters,0.06689369982972512
360,VillageCooperative,385530,BANAS KANTHA,GUJARAT,24.495937,71.615594,808.0,liters,0.34034653465346537
361,VillageCooperative,385530,BANAS KANTHA,GUJARAT,24.227376,71.946417,1180.0,liters,0.2330508474576271
362,VillageCooperative,385510,BANAS KANTHA,GUJARAT,24.183216,72.336677,4490.0,liters,0.061247216035634745
363,VillageCooperative,385510,BANAS KANTHA,GUJARAT,24.28777,72.33583,594.0,liters,0.46296296296296297
364,VillageCooperative,385510,BANAS KANTHA,GUJARAT,24.162475,72.338147,2066.0,liters,0.13310745401742496
365,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.084106,72.675026,2605.0,liters,0.10556621880998081
366,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.210511,72.857815,3095.0,liters,0.0888529886914378
367,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.236489,72.773062,1874.0,liters,0.14674493062966915
368,VillageCooperative,385505,BANAS KANTHA,GUJARAT,24.334584,72.334929,1982.0,liters,0.13874873864783047
369,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.224648,72.990345,570.0,liters,0.4824561403508772
370,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.266035,72.975566,3542.0,liters,0.07763975155279502
371,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.190445,72.943104,1112.0,liters,0.24730215827338128
372,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.19163,72.928339,3927.0,liters,0.0700280112044818
373,VillageCooperative,385110,BANAS KANTHA,GUJARAT,24.282937,72.833774,3567.0,liters,0.07709559854219232
374,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.116674,71.635539,3693.0,liters,0.07446520444083402
375,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.119689,71.494442,1421.0,liters,0.19352568613652357
376,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.106771,71.552725,3218.0,liters,0.08545680546923555
377,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.018557,71.380835,4410.0,liters,0.06235827664399093
378,VillageCooperative,385320,BANAS KANTHA,GUJARAT,23.937446,71.817141,1269.0,liters,0.21670606776989756
379,VillageCooperative,385320,BANAS KANTHA,GUJARAT,23.991047,71.708748,1564.0,liters,0.1758312020460358
380,VillageCooperative,385320,BANAS KANTHA,GUJARAT,23.978573,71.430208,666.0,liters,0.41291291291291293
381,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.133833,71.576149,3307.0,liters,0.08315693982461446
382,VillageCooperative,385320,BANAS KANTHA,GUJARAT,24.025776,71.694631,4378.0,liters,0.06281407035175879
383,VillageCooperative,385320,BANAS KANTHA,GUJARAT,23.983404,71.662714,759.0,liters,0.36231884057971014
384,VillageCooperative,385510,BANAS KANTHA,GUJARAT,24.282279,72.292488,1739.0,liters,0.15813686026451984
385,VillageCooperative,385510,BANAS KANTHA,GUJARAT,24.25033,72.331152,2813.0,liters,0.09776039815143975
386,VillageCooperative,385210,BANAS KANTHA,GUJARAT,24.048601,72.403402,915.0,liters,0.3005464480874317
387,VillageCooperative,385210,BANAS KANTHA,GUJARAT,23.984304,72.394744,3555.0,liters,0.07735583684950774
388,VillageCooperative,385210,BANAS KANTHA,GUJARAT,23.994354,72.40991,1491.0,liters,0.18443997317236754
389,VillageCooperative,385210,BANAS KANTHA,GUJARAT,24.273546,72.462428,4842.0,liters,0.05679471292854193
390,VillageCooperative,385210,BANAS KANTHA,GUJARAT,72.0,24.004999999999995,625.0,liters,0.44
391,VillageCooperative,385010,BANAS KANTHA,GUJARAT,72.494907,24.264722,2848.0,liters,0.09655898876404495
392,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.116283,72.740865,667.0,liters,0.4122938530734633
393,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.079948,72.896755,4862.0,liters,0.05656108597285068
394,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.155329,72.768373,4517.0,liters,0.06088111578481293
395,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.24184,72.977059,1385.0,liters,0.19855595667870035
396,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.17058,72.730629,897.0,liters,0.30657748049052397
397,VillageCooperative,385120,BANAS KANTHA,GUJARAT,24.084755,72.824961,1993.0,liters,0.13798294029101857
398,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.222045,71.694226,4534.0,liters,0.06065284516982797
399,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.164567,71.679885,3827.0,liters,0.07185785210347531
400,VillageCooperative,383010,SABAR KANTHA,GUJARAT,23.707151,72.929077,2308.0,liters,0.11915077989601386
401,VillageCooperative,383010,SABAR KANTHA,GUJARAT,23.643203,73.129797,1754.0,liters,0.15678449258836943
402,VillageCooperative,383010,SABAR KANTHA,GUJARAT,23.68566,72.994035,3444.0,liters,0.07984901277584204
403,VillageCooperative,387115,ANAND,GUJARAT,22.700006,73.116694,3965.0,liters,0.06935687263556116
404,Retail,387115,ANAND,GUJARAT,22.700006,73.116694,,,
405,VillageCooperative,388140,ANAND,GUJARAT,22.4115169,72.8612139,1359.0,liters,0.20235467255334805
406,Retail,388140,ANAND,GUJARAT,22.4115169,72.8612139,,,
407,VillageCooperative,388140,ANAND,GUJARAT,22.3846316,72.8619937,4739.0,liters,0.058029120067524795
408,Retail,388140,ANAND,GUJARAT,22.3846316,72.8619937,,,
409,VillageCooperative,388430,ANAND,GUJARAT,22.476649,72.799202,1736.0,liters,0.15841013824884792
410,Retail,388430,ANAND,GUJARAT,22.476649,72.799202,,,
411,VillageCooperative,388610,ANAND,GUJARAT,22.313122,72.6194,2271.0,liters,0.1210920299427565
412,Retail,388610,ANAND,GUJARAT,22.313122,72.6194,,,
413,VillageCooperative,388625,ANAND,GUJARAT,22.313123,72.619399,584.0,liters,0.4708904109589041
414,Retail,388625,ANAND,GUJARAT,22.313123,72.619399,,,
415,VillageCooperative,388625,ANAND,GUJARAT,22.31312,72.619402,3318.0,liters,0.08288125376732972
416,Retail,388625,ANAND,GUJARAT,22.31312,72.619402,,,
417,VillageCooperative,388630,ANAND,GUJARAT,22.3594,72.6158,925.0,liters,0.2972972972972973
418,Retail,388630,ANAND,GUJARAT,22.3594,72.6158,,,
419,VillageCooperative,388550,ANAND,GUJARAT,22.313122,72.6194,1774.0,liters,0.15501691093573844
420,Retail,388550,ANAND,GUJARAT,22.313122,72.6194,,,
421,VillageCooperative,388550,ANAND,GUJARAT,22.2762822,72.8168272,3439.0,liters,0.0799651061355045
422,Retail,388550,ANAND,GUJARAT,22.2762822,72.8168272,,,
423,VillageCooperative,383450,SABAR KANTHA,GUJARAT,23.821683,73.140124,3687.0,liters,0.07458638459452128
424,VillageCooperative,383434,SABAR KANTHA,GUJARAT,23.932332,72.90176,3037.0,liters,0.09054988475469213
425,VillageCooperative,383434,SABAR KANTHA,GUJARAT,23.925405,72.843583,810.0,liters,0.3395061728395062
426,VillageCooperative,383434,SABAR KANTHA,GUJARAT,23.934533,72.874571,3088.0,liters,0.08905440414507772
427,VillageCooperative,383460,SABAR KANTHA,GUJARAT,24.002675,73.34729,2059.0,liters,0.13355998057309373
428,VillageCooperative,383235,SABAR KANTHA,GUJARAT,23.91743,73.056023,4326.0,liters,0.06356911696717522
429,VillageCooperative,385505,BANAS KANTHA,GUJARAT,24.414131,72.343692,1057.0,liters,0.26017029328287605
430,VillageCooperative,385505,BANAS KANTHA,GUJARAT,24.417181,72.375741,3002.0,liters,0.09160559626915389
431,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.155708,71.837307,4959.0,liters,0.05545472877596289
432,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.181739,71.817241,2033.0,liters,0.1352680767338908
433,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.188282,71.869434,3319.0,liters,0.08285628201265441
434,VillageCooperative,385330,BANAS KANTHA,GUJARAT,24.206839,71.74268,2794.0,liters,0.0984251968503937
435,Retail,360005,RAJKOT,GUJARAT,22.299775,70.748198,,,
436,Plant,360005,RAJKOT,GUJARAT,22.299775,70.748198,,,
437,DistrictCenter,360005,RAJKOT,GUJARAT,22.299775,70.748198,1327.0,liters,0.20723436322532027
438,ColdStorage,360005,RAJKOT,GUJARAT,22.299775,70.748198,65429.0,liters,0.19104678353635238
439,Warehouse,360005,RAJKOT,GUJARAT,22.299775,70.748198,5301.0,tons,1.414827391058291
440,Retail,360024,RAJKOT,GUJARAT,22.1852138,70.7973364,,,
441,Plant,360024,RAJKOT,GUJARAT,22.1852138,70.7973364,,,
442,DistrictCenter,360024,RAJKOT,GUJARAT,22.1852138,70.7973364,4024.0,liters,0.06833996023856859
443,ColdStorage,360024,RAJKOT,GUJARAT,22.1852138,70.7973364,24311.0,liters,0.5141705400847353
444,Warehouse,360024,RAJKOT,GUJARAT,22.1852138,70.7973364,8828.0,tons,0.8495695514272769
445,VillageCooperative,382424,GANDHINAGAR,GUJARAT,23.12,72.63,1723.0,liters,0.1596053395240859
446,VillageCooperative,382330,GANDHINAGAR,GUJARAT,23.12,72.68,2274.0,liters,0.12093227792436236
447,VillageCooperative,382330,GANDHINAGAR,GUJARAT,23.1,72.66,1626.0,liters,0.16912669126691268
448,Retail,360311,RAJKOT,GUJARAT,22.116252,70.817941,,,
449,Retail,360311,RAJKOT,GUJARAT,24.88414,79.591948,,,
450,Retail,360311,RAJKOT,GUJARAT,22.030929,70.698261,,,
451,Retail,360311,RAJKOT,GUJARAT,25.348552,75.553871,,,
452,Retail,360311,RAJKOT,GUJARAT,21.139947,71.254753,,,
453,Retail,360311,RAJKOT,GUJARAT,21.965766,70.673727,,,
454,Retail,360311,RAJKOT,GUJARAT,21.961192,70.8034399,,,
455,Retail,360311,RAJKOT,GUJARAT,22.037434,70.808043,,,
456,Retail,360311,RAJKOT,GUJARAT,21.894566,70.782263,,,
457,Retail,360311,RAJKOT,GUJARAT,21.900644,70.663683,,,
458,Retail,360024,RAJKOT,GUJARAT,22.1568711,70.768846,,,
459,Retail,360060,RAJKOT,GUJARAT,22.0479,71.06,,,
460,Retail,360060,RAJKOT,GUJARAT,22.1014958,71.0798652,,,
461,Retail,360060,RAJKOT,GUJARAT,22.0077103,71.1001167,,,
462,Retail,360360,RAJKOT,GUJARAT,21.504305,71.638005,,,
463,Retail,360360,RAJKOT,GUJARAT,21.653918,70.59686,,,
464,Retail,360370,RAJKOT,GUJARAT,21.730048,70.642939,,,
465,Retail,360370,RAJKOT,GUJARAT,21.7551,70.62035,,,
466,Retail,360470,RAJKOT,GUJARAT,22.104868,71.008175,,,
467,Retail,360470,RAJKOT,GUJARAT,21.740068,70.2133,,,
468,Retail,360470,RAJKOT,GUJARAT,20.968627,71.146337,,,
469,VillageCooperative,388620,ANAND,GUJARAT,22.3099358,72.6365466,953.0,liters,0.2885624344176285
470,Retail,388620,ANAND,GUJARAT,22.3099358,72.6365466,,,
471,VillageCooperative,387220,ANAND,GUJARAT,22.536596,72.7218039,1319.0,liters,0.20849128127369218
472,Retail,387220,ANAND,GUJARAT,22.536596,72.7218039,,,
473,VillageCooperative,388160,ANAND,GUJARAT,22.476645,72.799206,4667.0,liters,0.05892436254553246
474,Retail,388160,ANAND,GUJARAT,22.476645,72.799206,,,
475,VillageCooperative,388450,ANAND,GUJARAT,22.476651,72.7992,2270.0,liters,0.1211453744493392
476,Retail,388450,ANAND,GUJARAT,22.476651,72.7992,,,
477,VillageCooperative,388570,ANAND,GUJARAT,22.39845,72.899307,1298.0,liters,0.211864406779661
478,Retail,388570,ANAND,GUJARAT,22.39845,72.899307,,,
479,VillageCooperative,388170,ANAND,GUJARAT,22.4888088,72.6579815,3180.0,liters,0.08647798742138364
480,Retail,388170,ANAND,GUJARAT,22.4888088,72.6579815,,,
481,VillageCooperative,388170,ANAND,GUJARAT,22.4888108,72.6579795,3700.0,liters,0.07432432432432433
482,Retail,388170,ANAND,GUJARAT,22.4888108,72.6579795,,,
483,VillageCooperative,387240,ANAND,GUJARAT,22.5366,72.7217999,4234.0,liters,0.06495040151157298
484,Retail,387240,ANAND,GUJARAT,22.5366,72.7217999,,,
485,VillageCooperative,388180,ANAND,GUJARAT,22.4888088,72.6579815,2493.0,liters,0.1103088648215002
486,Retail,388180,ANAND,GUJARAT,22.4888088,72.6579815,,,
487,VillageCooperative,388180,ANAND,GUJARAT,21.622181,69.982758,4804.0,liters,0.05724396336386345
488,Retail,388180,ANAND,GUJARAT,21.622181,69.982758,,,
489,VillageCooperative,387710,KHEDA,GUJARAT,15.5934,72.9752,1792.0,liters,0.15345982142857142
490,VillageCooperative,387570,KHEDA,GUJARAT,15.5934,73.0141,3993.0,liters,0.06887052341597796
491,VillageCooperative,387570,KHEDA,GUJARAT,15.5934,73.0141,892.0,liters,0.30829596412556054
492,VillageCooperative,387570,KHEDA,GUJARAT,15.5934,73.0141,1170.0,liters,0.23504273504273504
493,VillageCooperative,387570,KHEDA,GUJARAT,15.5934,73.0141,1525.0,liters,0.18032786885245902
494,VillageCooperative,387430,KHEDA,GUJARAT,15.5934,72.6853,3940.0,liters,0.06979695431472081
495,VillageCooperative,387430,KHEDA,GUJARAT,15.5934,72.6853,4526.0,liters,0.06076005302695537
496,VillageCooperative,387430,KHEDA,GUJARAT,22.8249,72.8764,2307.0,liters,0.11920242739488514
497,VillageCooperative,387430,KHEDA,GUJARAT,22.54202,72.60061,2462.0,liters,0.11169780666125101
498,VillageCooperative,387430,KHEDA,GUJARAT,22.7915,72.8545,652.0,liters,0.4217791411042945
499,VillageCooperative,387430,KHEDA,GUJARAT,21.4785,70.3316,2193.0,liters,0.12539899680802555
500,VillageCooperative,387430,KHEDA,GUJARAT,22.54202,72.60061,4353.0,liters,0.06317482196186539
501,VillageCooperative,387365,KHEDA,GUJARAT,22.9545,73.00085,3490.0,liters,0.07879656160458452
502,VillageCooperative,387210,KHEDA,GUJARAT,22.5797,72.69777,3862.0,liters,0.07120662868979803
503,VillageCooperative,387650,KHEDA,GUJARAT,15.5934,73.0638,3018.0,liters,0.09111994698475812
504,VillageCooperative,387350,KHEDA,GUJARAT,15.5934,72.905,2667.0,liters,0.10311211098612673
505,VillageCooperative,387560,KHEDA,GUJARAT,15.5934,72.664,2881.0,liters,0.09545296771954183
506,VillageCooperative,387560,KHEDA,GUJARAT,15.5934,72.664,1720.0,liters,0.15988372093023256
507,VillageCooperative,387710,KHEDA,GUJARAT,15.5934,87.2648,4456.0,liters,0.061714542190305206
508,VillageCooperative,387570,KHEDA,GUJARAT,18.7325,75.8246,2609.0,liters,0.10540436949022614
509,VillageCooperative,387430,KHEDA,GUJARAT,22.7522,72.6853,1570.0,liters,0.1751592356687898
510,Retail,360060,RAJKOT,GUJARAT,22.5251479,70.9946043,,,
511,Retail,360060,RAJKOT,GUJARAT,22.1588395,71.0951815,,,
512,Retail,360311,RAJKOT,GUJARAT,21.787404,71.494495,,,
513,VillageCooperative,387430,KHEDA,GUJARAT,15.5934,72.6853,2097.0,liters,0.13113972341440153
514,VillageCooperative,387560,KHEDA,GUJARAT,15.5934,72.664,1892.0,liters,0.14534883720930233
